eventTime,sourceIPAddress,userAgent,eventName,eventSource,awsRegion,userIdentitytype,eventType,errorCode,requestParametersinstanceType,is_error,ip_frequency,event_frequency,region_frequency,anomaly_label,anomaly_score,anomaly_type
2019-08,5.205,Boto3,RunInstances,ec2.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,Client.RequestLimitExceeded,x1e.4xlarge,1,4196,17605,5152,1,0.020099059100179673,Normal
2020-03,7.182,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,1015,37407,89128,1,0.02680770154382328,Normal
2019-11,254.86,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,134,37407,89128,1,0.043778954087904776,Normal
2017-05,255.253,Boto3,DescribeInstances,ec2.amazonaws.com,eu-west-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,4978,5755,-1,-0.002724182725953428,Behavioral Anomaly
2019-10,213.253,Boto3,ListFileShares,storagegateway.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,717,12,53892,1,0.06068582226028557,Normal
2018-01,166.140,aws-cli,DescribeVolumes,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,Client.InvalidVolume.NotFound,NotApplicable,1,404,1051,89128,1,0.025468833068856223,Normal
2020-02,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-02,255.253,console.amazonaws.com,ListMFADevices,iam.amazonaws.com,us-east-1,Root,AwsApiCall,,NotApplicable,0,31011,244,53892,1,0.05569858874726291,Normal
2018-04,155.63,Boto3,RunInstances,ec2.amazonaws.com,us-west-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,c5.18xlarge,1,5444,17605,4967,1,0.0190128377680972,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2017-07,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-03,237.87,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,4133,5427,89128,1,0.01007851175121055,Normal
2018-03,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,ca-central-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,3463,1,0.014025833744111649,Normal
2019-09,1.6,aws-cli,DescribeInstances,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,51,4978,89128,1,0.024296032723900296,Normal
2017-06,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2018-01,6.0,awslambda-worker,CreateLogStream,logs.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,,NotApplicable,0,1,1630,89128,1,0.004641881056194785,Normal
2019-08,5.205,Boto3,RunInstances,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,Client.RequestLimitExceeded,m4.large,1,4196,17605,5063,1,0.020099059100179673,Normal
2019-11,8.103,aws-cli,ListAliases202224,lambda.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,2869,57,89128,1,0.06337900548657233,Normal
2018-04,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-02,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-11,244.227,aws-cli,GetPolicy202224v2,lambda.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,95,1464,89128,1,0.004262803672398896,Normal
2020-02,119.85,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,229,37407,89128,1,0.038887530030679074,Normal
2019-11,115.4,[Boto3,GetBucketAcl,s3.amazonaws.com,us-east-1,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,87,5427,53892,1,0.013240509683564328,Normal
2019-10,252.86,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,79,37407,89128,1,0.04490379719726334,Normal
2019-11,95.22,Boto3,ListApplications,kinesisanalytics.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1919,107,5063,1,0.046690348388619074,Normal
2017-05,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-12,239.245,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,38,37407,89128,1,0.04526417236054642,Normal
2019-11,95.22,Boto3,GetDiskSnapshots,lightsail.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1919,22,53892,1,0.06041887825038511,Normal
2018-02,112.255,aws-cli,GetUser,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,1820,1189,53892,1,0.01432586041221845,Normal
2017-05,255.253,[Boto3,GetBucketTagging,s3.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,NoSuchTagSet,NotApplicable,1,31011,584,89128,1,0.0015676109156400608,Normal
2017-02,255.253,[S3Console,GetBucketLocation,s3.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,1342,89128,1,0.005666767471864398,Normal
2020-03,5.189,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,1608,5427,89128,1,0.012637719438834183,Normal
2020-03,174.108,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,83,37407,5233,1,0.009463445252138214,Normal
2017-10,93.6,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,192,37407,89128,1,0.04092390192536638,Normal
2017-11,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,5233,1,0.013358072078756389,Normal
2018-04,155.63,Boto3,RunInstances,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,Client.InstanceLimitExceeded,x1.32xlarge,1,5444,17605,89128,1,0.01650452731632096,Normal
2020-01,255.154,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,32,37407,89128,1,0.044650471464219965,Normal
2020-03,7.182,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,1015,37407,89128,1,0.02680770154382328,Normal
2017-02,255.253,[Cyberduck,GetBucketAcl,s3.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,5427,89128,1,0.012123658873354037,Normal
2018-02,223.22,aws-cli,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,,NotApplicable,0,173,1574,5152,1,0.00822958175854066,Normal
2020-03,98.4,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,129,37407,89128,1,0.043778954087904776,Normal
2017-05,255.253,[Boto3,GetBucketTagging,s3.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,NoSuchTagSet,NotApplicable,1,31011,584,89128,1,0.0015676109156400608,Normal
2020-03,0.35,Boto3,GetDirectoryLimits,ds.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1706,10,53892,1,0.06041887825038511,Normal
2017-05,255.253,Boto3,GetPolicyVersion,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,5817,53892,1,0.007537516732854965,Normal
2019-12,216.8,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,31,37407,89128,1,0.044650471464219965,Normal
2020-03,0.35,Boto3,ListRegexMatchSets,waf.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1706,37,53892,1,0.06041887825038511,Normal
2017-05,255.253,[Boto3,GetBucketCors,s3.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,NoSuchCORSConfiguration,NotApplicable,1,31011,523,89128,1,0.021124621832313784,Normal
2019-09,169.99,aws-cli,GetRestApis,apigateway.amazonaws.com,us-west-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,47,921,89128,1,0.005892569866571162,Normal
2020-03,2.89,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,71,37407,89128,1,0.045604488339212323,Normal
2020-01,155.251,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,114,37407,89128,1,0.043503860233961855,Normal
2019-09,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2018-02,245.181,aws-cli,GetPolicy,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,885,1299,53892,1,0.021575980852771404,Normal
2020-01,136.5,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,71,37407,89128,1,0.045604488339212323,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,sa-east-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,3621,1,0.017232443441891232,Normal
2018-01,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-01,177.8,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,34,37407,89128,1,0.044650471464219965,Normal
2017-03,253.7,aws-cli,ListAttachedUserPolicies,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,25,1260,53892,1,0.04740955938293073,Normal
2020-03,237.87,Boto3,DescribeClusterParameterGroups,redshift.amazonaws.com,ap-northeast-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,4133,291,4288,1,0.04473249181555278,Normal
2020-01,250.32,Boto3,DescribeInstances,ec2.amazonaws.com,sa-east-1,IAMUser,AwsApiCall,,NotApplicable,0,858,4978,3621,1,0.018397196175428954,Normal
2017-07,0.18,Boto3,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-west-1,IAMUser,AwsApiCall,,NotApplicable,0,459,1574,4967,1,0.00923782809510626,Normal
2019-10,128.59,Boto3,DescribeVpcs,ec2.amazonaws.com,ap-south-1,IAMUser,AwsApiCall,,NotApplicable,0,1750,1492,3765,1,0.015615926355595833,Normal
2019-12,53.215,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,36,37407,89128,1,0.044650471464219965,Normal
2018-02,253.254,aws-cli,ListAccessKeys,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,414,438,53892,1,0.0661385714571045,Normal
2019-08,5.205,Boto3,RunInstances,ec2.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,Client.RequestLimitExceeded,c5.9xlarge,1,4196,17605,5152,1,0.020099059100179673,Normal
2019-09,37.54,aws-cli,ListDocuments,ssm.amazonaws.com,ap-southeast-2,IAMUser,AwsApiCall,,NotApplicable,0,478,51,4130,1,0.05699955684294328,Normal
2017-08,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-02,5.46,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,395,37407,89128,1,0.0352489503998189,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,eu-west-1,IAMUser,AwsApiCall,Server.InsufficientInstanceCapacity,i3.metal,1,10208,17605,5755,1,0.01943230295498244,Normal
2019-08,206.175,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,130,37407,89128,1,0.043778954087904776,Normal
2019-11,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2018-02,250.8,aws-cli,ListGroupsForUser,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,123,170,53892,1,0.06595762071785022,Normal
2019-11,8.103,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,2869,37407,89128,1,0.018184977589420614,Normal
2017-07,252.138,aws-sdk-nodejs,DescribeImages,ec2.amazonaws.com,ca-central-1,IAMUser,AwsApiCall,,NotApplicable,0,1700,852,3463,1,0.011727573677668579,Normal
2017-02,255.253,[S3Console,GetBucketPolicy,s3.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,870,89128,1,0.006481373138507884,Normal
2018-04,155.63,Boto3,RunInstances,ec2.amazonaws.com,sa-east-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,c5.18xlarge,1,5444,17605,3621,1,0.01621525737820556,Normal
2017-05,235.201,aws-cli,GetUser,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,65,1189,53892,1,0.014365502641687733,Normal
2020-01,134.146,aws-cli,GetAccountPasswordPolicy,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,NoSuchEntityException,NotApplicable,1,4621,280,53892,1,0.05865188673928545,Normal
2020-02,100.226,Boto3,ListHostedZones,route53.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,AccessDenied,NotApplicable,1,1579,129,53892,1,0.06041887825038511,Normal
2020-03,255.6,Boto3,DescribePendingMaintenanceActions,rds.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,836,37,53892,1,0.06068582226028557,Normal
2020-02,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-05,255.253,Boto3,DescribeTags,ec2.amazonaws.com,sa-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,463,3621,1,0.042384938854377996,Normal
2020-02,201.146,aws-cli,DescribeLogStreams,logs.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,150,845,89128,1,0.03290473422538248,Normal
2017-05,146.31,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,25,37407,89128,1,0.044650471464219965,Normal
2017-07,Unknown,config.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-03,252.138,aws-sdk-nodejs,DescribeSecurityGroups,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,1700,1547,53892,1,0.029270640972409,Normal
2017-04,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-03,110.210,[aws-cli,ListBuckets,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,11,5470,89128,1,0.024263019111874895,Normal
2017-10,24.98,Boto3,ListTopics,sns.amazonaws.com,us-west-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,2630,879,4967,-1,-0.004804165661292659,Security Error
2019-11,244.227,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,95,37407,89128,1,0.044581199288850515,Normal
2020-03,248.7,aws-cli,GetAuthorizers,apigateway.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,147,60,89128,1,0.06418200877079044,Normal
2017-05,252.138,aws-sdk-nodejs,ListFunctions202224,lambda.amazonaws.com,ap-southeast-1,AssumedRole,AwsApiCall,,NotApplicable,0,1700,1759,3747,1,0.018237970398159387,Normal
2017-02,102.243,[S3Console,GetBucketLocation,s3.amazonaws.com,us-east-1,Root,AwsApiCall,,NotApplicable,0,67,1342,53892,1,0.01201800052551305,Normal
2020-01,253.8,Boto3,GetDatabases,glue.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,AccessDeniedException,NotApplicable,1,871,26,89128,1,0.057407049740326455,Normal
2018-01,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,sa-east-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,3621,1,0.017232443441891232,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,89128,1,0.012442044575174949,Normal
2020-01,92.171,Boto3,DescribeCacheClusters,elasticache.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,,NotApplicable,0,744,421,5152,1,0.05777643439855662,Normal
2019-12,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2018-04,155.63,Boto3,RunInstances,ec2.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,Client.InstanceLimitExceeded,x1.32xlarge,1,5444,17605,5152,1,0.018768462383251694,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,5233,1,0.013358072078756389,Normal
2020-03,5.189,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,1608,5427,89128,1,0.012637719438834183,Normal
2017-05,255.253,[Boto3,GetBucketVersioning,s3.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,,NotApplicable,0,31011,901,89128,1,0.01822496967343812,Normal
2017-07,0.18,Boto3,ListMFADevices,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,459,244,53892,1,0.06595762071785022,Normal
2019-08,5.205,Boto3,RunInstances,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,Client.RequestLimitExceeded,r5d.4xlarge,1,4196,17605,5063,1,0.020099059100179673,Normal
2018-02,112.255,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1820,32561,53892,-1,-0.006545678772027219,Security Error
2020-03,5.189,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,1608,5427,89128,1,0.012637719438834183,Normal
2019-08,5.205,Boto3,RunInstances,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,Client.RequestLimitExceeded,h1.2xlarge,1,4196,17605,89128,1,0.017393886680048487,Normal
2017-02,255.253,[S3Console,GetBucketCors,s3.amazonaws.com,us-west-2,Root,AwsApiCall,NoSuchCORSConfiguration,NotApplicable,1,31011,523,89128,1,0.021124621832313784,Normal
2017-09,205.8,aws-cli,ListAttachedUserPolicies,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,45,1260,53892,1,0.04740955938293073,Normal
2020-02,252.87,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,32,37407,89128,1,0.044650471464219965,Normal
2018-02,223.22,aws-cli,DescribeAvailabilityZones,ec2.amazonaws.com,ap-south-1,IAMUser,AwsApiCall,,NotApplicable,0,173,176,3765,1,0.057016870523735164,Normal
2017-02,255.253,[S3Console,GetBucketLifecycle,s3.amazonaws.com,us-west-2,Root,AwsApiCall,NoSuchLifecycleConfiguration,NotApplicable,1,31011,630,89128,1,0.004578927417357825,Normal
2019-09,60.240,aws-cli,ListPolicies,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,37,1552,53892,1,0.009536859560738797,Normal
2020-03,0.35,Boto3,DescribeDBEngineVersions,rds.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1706,89,53892,1,0.06041887825038511,Normal
2018-02,112.255,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1820,32561,53892,-1,-0.006545678772027219,Security Error
2020-03,237.87,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,4133,5427,89128,1,0.01007851175121055,Normal
2017-03,254.88,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,140,37407,53892,1,0.03149844706926147,Normal
2017-05,255.253,Boto3,GetPolicyVersion,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,5817,53892,1,0.007537516732854965,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2020-02,7.159,Boto3,DescribeSnapshots,ec2.amazonaws.com,us-west-1,IAMUser,AwsApiCall,,NotApplicable,0,220,37407,4967,1,0.010345881099644794,Normal
2020-01,255.253,Boto3,DescribeAlarms,monitoring.amazonaws.com,ap-southeast-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,488,3747,1,0.042579468701839596,Normal
2017-06,127.140,aws-cli,GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,16,3927,53892,-1,-0.0044418174932178145,Behavioral Anomaly
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,ap-southeast-1,IAMUser,AwsApiCall,Client.RequestLimitExceeded,z1d.2xlarge,1,10208,17605,3747,1,0.023090342727458635,Normal
2020-01,134.146,aws-cli,DescribeSecurityGroups,ec2.amazonaws.com,ap-south-1,IAMUser,AwsApiCall,,NotApplicable,0,4621,1547,3765,1,0.016137153773235435,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,53892,1,0.018129441062149032,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2020-01,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2018-04,155.63,Boto3,DescribeInstances,ec2.amazonaws.com,ap-northeast-1,IAMUser,AwsApiCall,,NotApplicable,0,5444,4978,4288,1,0.01876660869427338,Normal
2017-03,200.227,aws-cli,DescribeStacks,cloudformation.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,27,397,53892,1,0.0661385714571045,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,Client.RequestLimitExceeded,z1d.6xlarge,1,10208,17605,5152,1,0.023378584035178784,Normal
2017-02,255.253,Apache-HttpClient,GetSdkTypes,apigateway.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,61,89128,1,0.05503214119212346,Normal
2020-01,0.242,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,463,37407,89128,1,0.033535589170660796,Normal
2017-09,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-09,211.111,Boto3,GetConsoleScreenshot,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,Client.InvalidInstanceID.Malformed,NotApplicable,1,617,5,53892,1,0.05981242894891303,Normal
2018-04,155.63,Boto3,CreateDefaultVpc,ec2.amazonaws.com,ca-central-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,NotApplicable,1,5444,670,3463,1,0.020963901915184102,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2020-01,153.1,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,161,37407,89128,1,0.04254715479196808,Normal
2017-03,3.239,aws-cli,GetPolicyVersion,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,136,5817,53892,1,0.012279602514938703,Normal
2019-10,250.58,[Boto3,GetBucketEncryption,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,2490,245,89128,1,0.055403724205819016,Normal
2019-11,187.253,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,428,37407,89128,1,0.0352489503998189,Normal
2017-05,250.119,aws-cli,ListPolicies,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,27,1552,53892,1,0.009536859560738797,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,ap-northeast-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,4288,1,0.015496338031055934,Normal
2020-02,80.217,aws-cli,GetMethod,apigateway.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,30,93,89128,1,0.06418200877079044,Normal
2018-03,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-08,255.4,aws-cli,ListServerCertificates,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,180,58,53892,1,0.06574501827807039,Normal
2017-07,252.138,aws-sdk-nodejs,DescribeAccountAttributes,ec2.amazonaws.com,us-west-1,IAMUser,AwsApiCall,,NotApplicable,0,1700,335,4967,1,0.05762848495470119,Normal
2020-03,237.87,Boto3,DescribeSubnets,ec2.amazonaws.com,ca-central-1,IAMUser,AwsApiCall,,NotApplicable,0,4133,749,3463,1,0.031234066685405126,Normal
2020-01,94.79,Boto3,DescribeVpnConnections,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,646,256,5233,1,0.057372398526997936,Normal
2020-02,85.194,[aws-cli,ListBuckets,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,229,5470,89128,1,0.022040678691075344,Normal
